He+         H2CS                    S+          CH2         He                       8.10E-10    -0.50      0.0              5
He+         HDCS                    S+          CHD         He                       8.10E-10    -0.50      0.0              5       !  2  1  1  1
He+         D2CS                    S+          CD2         He                       8.10E-10    -0.50      0.0              5       !  1  1  1  2
He+         H2CS                    CS+         He          H2                       8.10E-10    -0.50      0.0              5
He+         HDCS                    CS+         He          HD                       8.10E-10    -0.50      0.0              5       !  2  1  1  1
He+         D2CS                    CS+         He          D2                       8.10E-10    -0.50      0.0              5       !  1  1  1  2
C+          H2CS                    CS          CH2+                                 1.50E-09    -0.50      0.0              5
C+          HDCS                    CS          CHD+                                 1.50E-09    -0.50      0.0              5       !  2  1  1  1
C+          D2CS                    CS          CD2+                                 1.50E-09    -0.50      0.0              5       !  1  1  1  2
H2CS                                CS          H2                                   1.30E-17     0.00    750.0              2
HDCS                                CS          HD                                   1.30E-17     0.00    750.0              2       !  2  1  1  1
D2CS                                CS          D2                                   1.30E-17     0.00    750.0              2       !  1  1  1  2
CH3         S                       H2CS        H                                    1.40E-10     0.00      0.0              5
CH2D        S                       HDCS        H                                    9.33E-11     0.00      0.0              5       !  2  1  1  1
CH2D        S                       H2CS        D                                    4.67E-11     0.00      0.0              5       !  1  2  1  1
CHD2        S                       D2CS        H                                    4.67E-11     0.00      0.0              5       !  1  1  1  2
CHD2        S                       HDCS        D                                    9.33E-11     0.00      0.0              5       !  2  2  1  2
CD3         S                       D2CS        D                                    1.40E-10     0.00      0.0              5       !  1  1  1  3
SO+         E-                      S           O                                    2.00E-07    -0.50      0.0              5
N           SO+                     NS+         O                                    5.00E-11     0.00      0.0              5
N           C5                      CN          C4                                   1.00E-13     0.00      0.0              5
H3+         C5                      C5H+        H2                                   2.00E-09     0.00      0.0              5
H2D+        C5                      C5D+        H2                                   6.67E-10     0.00      0.0              5       !  1  1  1  1
H2D+        C5                      C5H+        HD                                   1.33E-09     0.00      0.0              5       !  2  2  1  1
HD2+        C5                      C5D+        HD                                   1.33E-09     0.00      0.0              5       !  2  1  1  2
HD2+        C5                      C5H+        D2                                   6.67E-10     0.00      0.0              5       !  1  2  1  2
D3+         C5                      C5D+        D2                                   2.00E-09     0.00      0.0              5       !  1  1  1  3
C5                                  C3          C2                                   1.30E-17     0.00    500.0              2
C5                                  C4          C                                    1.30E-17     0.00    500.0              2
He+         C5                      C3+         C2          He                       1.00E-09     0.00      0.0              5
He+         C5                      C4+         C           He                       1.00E-09     0.00      0.0              5
C5H+        E-                      C5          H                                    3.00E-07    -0.50      0.0              5
C5D+        E-                      C5          D                                    3.00E-07    -0.50      0.0              5       !  1  1  1  1
C           C3H                     C4          H                                    1.00E-10     0.00      0.0              5
C           C3D                     C4          D                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
O           C3H                     CO          C2H                                  1.70E-11     0.00      0.0              5
O           C3D                     CO          C2D                                  1.70E-11     0.00      0.0              5       !  1  1  1  1
C3H2+       E-                      C3H         H                                    3.00E-07    -0.50      0.0              5
C3HD+       E-                      C3D         H                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
C3HD+       E-                      C3H         D                                    1.50E-07    -0.50      0.0              5       !  1  2  1  1
C3D2+       E-                      C3D         D                                    3.00E-07    -0.50      0.0              5       !  1  1  1  2
H2          C4+                     C4H+        H                                    3.00E-10     0.00      0.0              5
HD          C4+                     C4D+        H                                    1.50E-10     0.00      0.0              5       !  1  1  1  1
HD          C4+                     C4H+        D                                    1.50E-10     0.00      0.0              5       !  1  2  1  1
D2          C4+                     C4D+        D                                    3.00E-10     0.00      0.0              5       !  1  1  1  2
C           H2C3H+                  C4H+        H2                                   1.00E-09     0.00      0.0              5
C           HDC3H+                  C4D+        H2                                   3.33E-10     0.00      0.0              5       !  1  1  1  1
C           HDC3H+                  C4H+        HD                                   6.67E-10     0.00      0.0              5       !  2  2  1  1
C           H2C3D+                  C4D+        H2                                   3.33E-10     0.00      0.0              5       !  1  1  2  1
C           H2C3D+                  C4H+        HD                                   6.67E-10     0.00      0.0              5       !  2  2  2  1
C           D2C3H+                  C4D+        HD                                   6.67E-10     0.00      0.0              5       !  2  1  1  2
C           D2C3H+                  C4H+        D2                                   3.33E-10     0.00      0.0              5       !  1  2  1  2
C           HDC3D+                  C4D+        HD                                   6.67E-10     0.00      0.0              5       !  2  1  2  2
C           HDC3D+                  C4H+        D2                                   3.33E-10     0.00      0.0              5       !  1  2  2  2
C           D2C3D+                  C4D+        D2                                   1.00E-09     0.00      0.0              5       !  1  1  1  3
O2+         E-                      O           O                                    1.95E-07    -0.70      0.0              5
C           O2+                     O2          C+                                   5.20E-11     0.00      0.0              5
C           O2+                     CO+         O                                    5.20E-11     0.00      0.0              5
O           OH+                     O2+         H                                    7.10E-10     0.00      0.0              5
O           OD+                     O2+         D                                    7.10E-10     0.00      0.0              5       !  1  1  1  1
O           H2O+                    O2+         H2                                   4.00E-11     0.00      0.0              5
O           HDO+                    O2+         HD                                   4.00E-11     0.00      0.0              5       !  2  1  1  1
O           D2O+                    O2+         D2                                   4.00E-11     0.00      0.0              5       !  1  1  1  2
O           SiH+                    SiO+        H                                    4.00E-10     0.00      0.0              5
O           SiD+                    SiO+        D                                    4.00E-10     0.00      0.0              5       !  1  1  1  1
C           SiH+                    SiC+        H                                    2.00E-10     0.00      0.0              5
C           SiD+                    SiC+        D                                    2.00E-10     0.00      0.0              5       !  1  1  1  1
SiOH+       E-                      SiO         H                                    1.50E-07    -0.50      0.0              5
SiOD+       E-                      SiO         D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
H2          SiO+                    SiOH+       H                                    3.20E-10     0.00      0.0              5
HD          SiO+                    SiOD+       H                                    1.60E-10     0.00      0.0              5       !  1  1  1  1
HD          SiO+                    SiOH+       D                                    1.60E-10     0.00      0.0              5       !  1  2  1  1
D2          SiO+                    SiOD+       D                                    3.20E-10     0.00      0.0              5       !  1  1  1  2
H2          HCSi+                   SiCH2+      H                                    1.50E-09     0.00      0.0              5
HD          HCSi+                   SiCHD+      H                                    1.00E-09     0.00      0.0              5       !  2  1  1  1
HD          HCSi+                   SiCH2+      D                                    5.00E-10     0.00      0.0              5       !  1  2  1  1
H2          DCSi+                   SiCHD+      H                                    1.00E-09     0.00      0.0              5       !  2  1  2  1
H2          DCSi+                   SiCH2+      D                                    5.00E-10     0.00      0.0              5       !  1  2  2  1
D2          HCSi+                   SiCD2+      H                                    5.00E-10     0.00      0.0              5       !  1  1  1  2
D2          HCSi+                   SiCHD+      D                                    1.00E-09     0.00      0.0              5       !  2  2  1  2
HD          DCSi+                   SiCD2+      H                                    5.00E-10     0.00      0.0              5       !  1  1  2  2
HD          DCSi+                   SiCHD+      D                                    1.00E-09     0.00      0.0              5       !  2  2  2  2
D2          DCSi+                   SiCD2+      D                                    1.50E-09     0.00      0.0              5       !  1  1  1  3
H2          SiC+                    HCSi+       H                                    1.50E-09     0.00      0.0              5
HD          SiC+                    DCSi+       H                                    7.50E-10     0.00      0.0              5       !  1  1  1  1
HD          SiC+                    HCSi+       D                                    7.50E-10     0.00      0.0              5       !  1  2  1  1
D2          SiC+                    DCSi+       D                                    1.50E-09     0.00      0.0              5       !  1  1  1  2
CH3+        Si                      HCSi+       H2                                   2.00E-10     0.00      0.0              5
CH2D+       Si                      DCSi+       H2                                   6.67E-11     0.00      0.0              5       !  1  1  1  1
CH2D+       Si                      HCSi+       HD                                   1.33E-10     0.00      0.0              5       !  2  2  1  1
CHD2+       Si                      DCSi+       HD                                   1.33E-10     0.00      0.0              5       !  2  1  1  2
CHD2+       Si                      HCSi+       D2                                   6.67E-11     0.00      0.0              5       !  1  2  1  2
CD3+        Si                      DCSi+       D2                                   2.00E-10     0.00      0.0              5       !  1  1  1  3
H2          C6+                     C6H+        H                                    5.40E-11     0.00      0.0              5
O           C4                      C3          CO                                   1.00E-10     0.00      0.0              5
N           C4                      C3          CN                                   1.00E-10     0.00      0.0              5
O           PH+                     PO+         H                                    1.00E-09     0.00      0.0              5
O           PD+                     PO+         D                                    1.00E-09     0.00      0.0              5       !  1  1  1  1
O           HPO+                    O2          PH+                                  2.00E-10     0.00      0.0              5
O           DPO+                    O2          PD+                                  2.00E-10     0.00      0.0              5       !  1  1  1  1
HPO+        E-                      PH          O                                    1.50E-07    -0.50      0.0              5
DPO+        E-                      PD          O                                    1.50E-07    -0.50      0.0              5       !  1  1  1  1
PCH2+       E-                      CP          H2                                   1.50E-07    -0.50      0.0              5
PCHD+       E-                      CP          HD                                   1.50E-07    -0.50      0.0              5       !  2  1  1  1
PCD2+       E-                      CP          D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  2
PCH2+       E-                      HCP         H                                    1.50E-07    -0.50      0.0              5
PCHD+       E-                      DCP         H                                    7.50E-08    -0.50      0.0              5       !  1  1  1  1
PCHD+       E-                      HCP         D                                    7.50E-08    -0.50      0.0              5       !  1  2  1  1
PCD2+       E-                      DCP         D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  2
PH2+        E-                      P           H2                                   1.50E-07    -0.50      0.0              5
PHD+        E-                      P           HD                                   1.50E-07    -0.50      0.0              5       !  2  1  1  1
PD2+        E-                      P           D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  2
PH2+        E-                      PH          H                                    1.50E-07    -0.50      0.0              5
PHD+        E-                      PD          H                                    7.50E-08    -0.50      0.0              5       !  1  1  1  1
PHD+        E-                      PH          D                                    7.50E-08    -0.50      0.0              5       !  1  2  1  1
PD2+        E-                      PD          D                                    1.50E-07    -0.50      0.0              5       !  1  1  1  2
C           C2N                     C2          CN                                   1.00E-10     0.00      0.0              5
N           C2N                     CN          CN                                   1.00E-10     0.00      0.0              5
O           C2N                     CO          CN                                   6.00E-12     0.00      0.0              5
N           C2H                     C2N         H                                    1.70E-11     0.00      0.0              5
N           C2D                     C2N         D                                    1.70E-11     0.00      0.0              5       !  1  1  1  1
H3+         CH2CO                   CH3CO+      H2                                   2.00E-09    -0.50      0.0              5
H2D+        CH2CO                   CH2DCO+     H2                                   1.20E-09    -0.50      0.0              5       !  3  1  1  1
H2D+        CH2CO                   CH3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  2  1  1
H3+         CHDCO                   CH2DCO+     H2                                   1.20E-09    -0.50      0.0              5       !  3  1  2  1
H3+         CHDCO                   CH3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  2  2  1
HD2+        CH2CO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  1  2
HD2+        CH2CO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  1  2
HD2+        CH2CO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  1  2
H2D+        CHDCO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  2  2
H2D+        CHDCO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  2  2
H2D+        CHDCO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  2  2
H3+         CD2CO                   CHD2CO+     H2                                   6.00E-10    -0.50      0.0              5       !  3  1  3  2
H3+         CD2CO                   CH2DCO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  3  2
H3+         CD2CO                   CH3CO+      D2                                   2.00E-10    -0.50      0.0              5       !  1  3  3  2
D3+         CH2CO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  1  3
D3+         CH2CO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  1  3
D3+         CH2CO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  1  3
HD2+        CHDCO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  2  3
HD2+        CHDCO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  2  3
HD2+        CHDCO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  2  3
H2D+        CD2CO                   CD3CO+      H2                                   2.00E-10    -0.50      0.0              5       !  1  1  3  3
H2D+        CD2CO                   CHD2CO+     HD                                   1.20E-09    -0.50      0.0              5       !  6  2  3  3
H2D+        CD2CO                   CH2DCO+     D2                                   6.00E-10    -0.50      0.0              5       !  3  3  3  3
D3+         CHDCO                   CD3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  1  1  4
D3+         CHDCO                   CHD2CO+     D2                                   1.20E-09    -0.50      0.0              5       !  3  2  1  4
HD2+        CD2CO                   CD3CO+      HD                                   8.00E-10    -0.50      0.0              5       !  2  1  2  4
HD2+        CD2CO                   CHD2CO+     D2                                   1.20E-09    -0.50      0.0              5       !  3  2  2  4
D3+         CD2CO                   CD3CO+      D2                                   2.00E-09    -0.50      0.0              5       !  1  1  1  5
H3O+        CH2CO                   CH3CO+      H2O                                  2.00E-09    -0.50      0.0              5
H2DO+       CH2CO                   CH2DCO+     H2O                                  1.20E-09    -0.50      0.0              5       !  3  1  1  1
H2DO+       CH2CO                   CH3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  2  1  1
H3O+        CHDCO                   CH2DCO+     H2O                                  1.20E-09    -0.50      0.0              5       !  3  1  2  1
H3O+        CHDCO                   CH3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  2  2  1
HD2O+       CH2CO                   CHD2CO+     H2O                                  6.00E-10    -0.50      0.0              5       !  3  1  1  2
HD2O+       CH2CO                   CH2DCO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  1  2
HD2O+       CH2CO                   CH3CO+      D2O                                  2.00E-10    -0.50      0.0              5       !  1  3  1  2
H2DO+       CHDCO                   CHD2CO+     H2O                                  6.00E-10    -0.50      0.0              5       !  3  1  2  2
H2DO+       CHDCO                   CH2DCO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  2  2
H2DO+       CHDCO                   CH3CO+      D2O                                  2.00E-10    -0.50      0.0              5       !  1  3  2  2
H3O+        CD2CO                   CHD2CO+     H2O                                  6.00E-10    -0.50      0.0              5       !  3  1  3  2
H3O+        CD2CO                   CH2DCO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  3  2
H3O+        CD2CO                   CH3CO+      D2O                                  2.00E-10    -0.50      0.0              5       !  1  3  3  2
D3O+        CH2CO                   CD3CO+      H2O                                  2.00E-10    -0.50      0.0              5       !  1  1  1  3
D3O+        CH2CO                   CHD2CO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  1  3
D3O+        CH2CO                   CH2DCO+     D2O                                  6.00E-10    -0.50      0.0              5       !  3  3  1  3
HD2O+       CHDCO                   CD3CO+      H2O                                  2.00E-10    -0.50      0.0              5       !  1  1  2  3
HD2O+       CHDCO                   CHD2CO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  2  3
HD2O+       CHDCO                   CH2DCO+     D2O                                  6.00E-10    -0.50      0.0              5       !  3  3  2  3
H2DO+       CD2CO                   CD3CO+      H2O                                  2.00E-10    -0.50      0.0              5       !  1  1  3  3
H2DO+       CD2CO                   CHD2CO+     HDO                                  1.20E-09    -0.50      0.0              5       !  6  2  3  3
H2DO+       CD2CO                   CH2DCO+     D2O                                  6.00E-10    -0.50      0.0              5       !  3  3  3  3
D3O+        CHDCO                   CD3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  1  1  4
D3O+        CHDCO                   CHD2CO+     D2O                                  1.20E-09    -0.50      0.0              5       !  3  2  1  4
HD2O+       CD2CO                   CD3CO+      HDO                                  8.00E-10    -0.50      0.0              5       !  2  1  2  4
HD2O+       CD2CO                   CHD2CO+     D2O                                  1.20E-09    -0.50      0.0              5       !  3  2  2  4
D3O+        CD2CO                   CD3CO+      D2O                                  2.00E-09    -0.50      0.0              5       !  1  1  1  5
C+          CH2CO                   CH2CO+      C                                    2.00E-09    -0.50      0.0              5
C+          CHDCO                   CHDCO+      C                                    2.00E-09    -0.50      0.0              5       !  2  1  1  1
C+          CD2CO                   CD2CO+      C                                    2.00E-09    -0.50      0.0              5       !  1  1  1  2
He+         CH2CO                   CO          CH2+        He                       1.00E-09    -0.50      0.0              5
He+         CHDCO                   CO          CHD+        He                       1.00E-09    -0.50      0.0              5       !  2  1  1  1
He+         CD2CO                   CO          CD2+        He                       1.00E-09    -0.50      0.0              5       !  1  1  1  2
He+         CH2CO                   CO+         CH2         He                       1.00E-09    -0.50      0.0              5
He+         CHDCO                   CO+         CHD         He                       1.00E-09    -0.50      0.0              5       !  2  1  1  1
He+         CD2CO                   CO+         CD2         He                       1.00E-09    -0.50      0.0              5       !  1  1  1  2
C           C3H3                    H2CCCC      H                                    1.00E-10     0.00      0.0              5
C           C3H2D                   HDCCCC      H                                    6.67E-11     0.00      0.0              5       !  2  1  1  1
C           C3H2D                   H2CCCC      D                                    3.33E-11     0.00      0.0              5       !  1  2  1  1
C           C3HD2                   D2CCCC      H                                    3.33E-11     0.00      0.0              5       !  1  1  1  2
C           C3HD2                   HDCCCC      D                                    6.67E-11     0.00      0.0              5       !  2  2  1  2
C           C3D3                    D2CCCC      D                                    1.00E-10     0.00      0.0              5       !  1  1  1  3
N           C3H3                    HC3N        H2                                   8.00E-11     0.00      0.0              5
N           C3H2D                   DC3N        H2                                   2.67E-11     0.00      0.0              5       !  1  1  1  1
N           C3H2D                   HC3N        HD                                   5.33E-11     0.00      0.0              5       !  2  2  1  1
N           C3HD2                   DC3N        HD                                   5.33E-11     0.00      0.0              5       !  2  1  1  2
N           C3HD2                   HC3N        D2                                   2.67E-11     0.00      0.0              5       !  1  2  1  2
N           C3D3                    DC3N        D2                                   8.00E-11     0.00      0.0              5       !  1  1  1  3
CH3CCH+     E-                      C3H3        H                                    2.56E-06    -0.67      0.0              5
CH2DCCH+    E-                      C3H2D       H                                    1.92E-06    -0.67      0.0              5       !  3  1  1  1
CH2DCCH+    E-                      C3H3        D                                    6.40E-07    -0.67      0.0              5       !  1  2  1  1
CH3CCD+     E-                      C3H2D       H                                    1.92E-06    -0.67      0.0              5       !  3  1  2  1
CH3CCD+     E-                      C3H3        D                                    6.40E-07    -0.67      0.0              5       !  1  2  2  1
CHD2CCH+    E-                      C3HD2       H                                    1.28E-06    -0.67      0.0              5       !  3  1  1  2
CHD2CCH+    E-                      C3H2D       D                                    1.28E-06    -0.67      0.0              5       !  3  2  1  2
CH2DCCD+    E-                      C3HD2       H                                    1.28E-06    -0.67      0.0              5       !  3  1  2  2
CH2DCCD+    E-                      C3H2D       D                                    1.28E-06    -0.67      0.0              5       !  3  2  2  2
CD3CCH+     E-                      C3D3        H                                    6.40E-07    -0.67      0.0              5       !  1  1  1  3
CD3CCH+     E-                      C3HD2       D                                    1.92E-06    -0.67      0.0              5       !  3  2  1  3
CHD2CCD+    E-                      C3D3        H                                    6.40E-07    -0.67      0.0              5       !  1  1  2  3
CHD2CCD+    E-                      C3HD2       D                                    1.92E-06    -0.67      0.0              5       !  3  2  2  3
CD3CCD+     E-                      C3D3        D                                    2.56E-06    -0.67      0.0              5       !  1  1  1  4
C3H5+       E-                      C3H3        H2                                   1.50E-07    -0.50      0.0              5
C3H4D+      E-                      C3H2D       H2                                   9.00E-08    -0.50      0.0              5       !  3  1  1  1
C3H4D+      E-                      C3H3        HD                                   6.00E-08    -0.50      0.0              5       !  2  2  1  1
C3H3D2+     E-                      C3HD2       H2                                   4.50E-08    -0.50      0.0              5       !  3  1  1  2
C3H3D2+     E-                      C3H2D       HD                                   9.00E-08    -0.50      0.0              5       !  6  2  1  2
C3H3D2+     E-                      C3H3        D2                                   1.50E-08    -0.50      0.0              5       !  1  3  1  2
C3H2D3+     E-                      C3D3        H2                                   1.50E-08    -0.50      0.0              5       !  1  1  1  3
C3H2D3+     E-                      C3HD2       HD                                   9.00E-08    -0.50      0.0              5       !  6  2  1  3
C3H2D3+     E-                      C3H2D       D2                                   4.50E-08    -0.50      0.0              5       !  3  3  1  3
C3HD4+      E-                      C3D3        HD                                   6.00E-08    -0.50      0.0              5       !  2  1  1  4
C3HD4+      E-                      C3HD2       D2                                   9.00E-08    -0.50      0.0              5       !  3  2  1  4
C3D5+       E-                      C3D3        D2                                   1.50E-07    -0.50      0.0              5       !  1  1  1  5
H3+         HC3N                    HC3NH+      H2                                   9.10E-09    -0.50      0.0              5
H2D+        HC3N                    DC3NH+      H2                                   2.28E-09    -0.50      0.0              5       !  1  1  1  1
H2D+        HC3N                    HC3ND+      H2                                   2.28E-09    -0.50      0.0              5       !  1  2  1  1
H2D+        HC3N                    HC3NH+      HD                                   4.55E-09    -0.50      0.0              5       !  2  3  1  1
H3+         DC3N                    DC3NH+      H2                                   2.28E-09    -0.50      0.0              5       !  1  1  2  1
H3+         DC3N                    HC3ND+      H2                                   2.28E-09    -0.50      0.0              5       !  1  2  2  1
H3+         DC3N                    HC3NH+      HD                                   4.55E-09    -0.50      0.0              5       !  2  3  2  1
HD2+        HC3N                    DC3ND+      H2                                   1.52E-09    -0.50      0.0              5       !  1  1  1  2
HD2+        HC3N                    DC3NH+      HD                                   3.03E-09    -0.50      0.0              5       !  2  2  1  2
HD2+        HC3N                    HC3ND+      HD                                   3.03E-09    -0.50      0.0              5       !  2  3  1  2
HD2+        HC3N                    HC3NH+      D2                                   1.52E-09    -0.50      0.0              5       !  1  4  1  2
H2D+        DC3N                    DC3ND+      H2                                   1.52E-09    -0.50      0.0              5       !  1  1  2  2
H2D+        DC3N                    DC3NH+      HD                                   3.03E-09    -0.50      0.0              5       !  2  2  2  2
H2D+        DC3N                    HC3ND+      HD                                   3.03E-09    -0.50      0.0              5       !  2  3  2  2
H2D+        DC3N                    HC3NH+      D2                                   1.52E-09    -0.50      0.0              5       !  1  4  2  2
D3+         HC3N                    DC3ND+      HD                                   4.55E-09    -0.50      0.0              5       !  2  1  1  3
D3+         HC3N                    DC3NH+      D2                                   2.28E-09    -0.50      0.0              5       !  1  2  1  3
D3+         HC3N                    HC3ND+      D2                                   2.28E-09    -0.50      0.0              5       !  1  3  1  3
HD2+        DC3N                    DC3ND+      HD                                   4.55E-09    -0.50      0.0              5       !  2  1  2  3
HD2+        DC3N                    DC3NH+      D2                                   2.28E-09    -0.50      0.0              5       !  1  2  2  3
HD2+        DC3N                    HC3ND+      D2                                   2.28E-09    -0.50      0.0              5       !  1  3  2  3
D3+         DC3N                    DC3ND+      D2                                   9.10E-09    -0.50      0.0              5       !  1  1  1  4
H3O+        HC3N                    HC3NH+      H2O                                  4.00E-09    -0.50      0.0              5
H2DO+       HC3N                    DC3NH+      H2O                                  1.00E-09    -0.50      0.0              5       !  1  1  1  1
H2DO+       HC3N                    HC3ND+      H2O                                  1.00E-09    -0.50      0.0              5       !  1  2  1  1
H2DO+       HC3N                    HC3NH+      HDO                                  2.00E-09    -0.50      0.0              5       !  2  3  1  1
H3O+        DC3N                    DC3NH+      H2O                                  1.00E-09    -0.50      0.0              5       !  1  1  2  1
H3O+        DC3N                    HC3ND+      H2O                                  1.00E-09    -0.50      0.0              5       !  1  2  2  1
H3O+        DC3N                    HC3NH+      HDO                                  2.00E-09    -0.50      0.0              5       !  2  3  2  1
HD2O+       HC3N                    DC3ND+      H2O                                  6.67E-10    -0.50      0.0              5       !  1  1  1  2
HD2O+       HC3N                    DC3NH+      HDO                                  1.33E-09    -0.50      0.0              5       !  2  2  1  2
HD2O+       HC3N                    HC3ND+      HDO                                  1.33E-09    -0.50      0.0              5       !  2  3  1  2
HD2O+       HC3N                    HC3NH+      D2O                                  6.67E-10    -0.50      0.0              5       !  1  4  1  2
H2DO+       DC3N                    DC3ND+      H2O                                  6.67E-10    -0.50      0.0              5       !  1  1  2  2
H2DO+       DC3N                    DC3NH+      HDO                                  1.33E-09    -0.50      0.0              5       !  2  2  2  2
H2DO+       DC3N                    HC3ND+      HDO                                  1.33E-09    -0.50      0.0              5       !  2  3  2  2
H2DO+       DC3N                    HC3NH+      D2O                                  6.67E-10    -0.50      0.0              5       !  1  4  2  2
D3O+        HC3N                    DC3ND+      HDO                                  2.00E-09    -0.50      0.0              5       !  2  1  1  3
D3O+        HC3N                    DC3NH+      D2O                                  1.00E-09    -0.50      0.0              5       !  1  2  1  3
D3O+        HC3N                    HC3ND+      D2O                                  1.00E-09    -0.50      0.0              5       !  1  3  1  3
HD2O+       DC3N                    DC3ND+      HDO                                  2.00E-09    -0.50      0.0              5       !  2  1  2  3
HD2O+       DC3N                    DC3NH+      D2O                                  1.00E-09    -0.50      0.0              5       !  1  2  2  3
HD2O+       DC3N                    HC3ND+      D2O                                  1.00E-09    -0.50      0.0              5       !  1  3  2  3
D3O+        DC3N                    DC3ND+      D2O                                  4.00E-09    -0.50      0.0              5       !  1  1  1  4
He+         HC3N                    C2N+        CH          He                       2.84E-09    -0.50      0.0              5
He+         DC3N                    C2N+        CD          He                       2.84E-09    -0.50      0.0              5       !  1  1  1  1
He+         HC3N                    C3N+        He          H                        2.45E-09    -0.50      0.0              5
He+         DC3N                    C3N+        He          D                        2.45E-09    -0.50      0.0              5       !  1  1  1  1
He+         HC3N                    CN          C2H+        He                       2.20E-09    -0.50      0.0              5
He+         DC3N                    CN          C2D+        He                       2.20E-09    -0.50      0.0              5       !  1  1  1  1
C+          HC3N                    C3H+        CN                                   3.25E-09    -0.50      0.0              5
C+          DC3N                    C3D+        CN                                   3.25E-09    -0.50      0.0              5       !  1  1  1  1
CH5+        HC3N                    HC3NH+      CH4                                  4.50E-09    -0.50      0.0              5
CH3+        HC3N                    CH3C3NH+                                         8.60E-11    -1.40      0.0              5
CH2D+       HC3N                    CH2DC3NH+                                        6.45E-11    -1.40      0.0              5       !  3  1  1  1
CH2D+       HC3N                    CH3C3ND+                                         2.15E-11    -1.40      0.0              5       !  1  2  1  1
CH3+        DC3N                    CH2DC3NH+                                        6.45E-11    -1.40      0.0              5       !  3  1  2  1
CH3+        DC3N                    CH3C3ND+                                         2.15E-11    -1.40      0.0              5       !  1  2  2  1
CHD2+       HC3N                    CHD2C3NH+                                        4.30E-11    -1.40      0.0              5       !  3  1  1  2
CHD2+       HC3N                    CH2DC3ND+                                        4.30E-11    -1.40      0.0              5       !  3  2  1  2
CH2D+       DC3N                    CHD2C3NH+                                        4.30E-11    -1.40      0.0              5       !  3  1  2  2
CH2D+       DC3N                    CH2DC3ND+                                        4.30E-11    -1.40      0.0              5       !  3  2  2  2
CD3+        HC3N                    CD3C3NH+                                         2.15E-11    -1.40      0.0              5       !  1  1  1  3
CD3+        HC3N                    CHD2C3ND+                                        6.45E-11    -1.40      0.0              5       !  3  2  1  3
CHD2+       DC3N                    CD3C3NH+                                         2.15E-11    -1.40      0.0              5       !  1  1  2  3
CHD2+       DC3N                    CHD2C3ND+                                        6.45E-11    -1.40      0.0              5       !  3  2  2  3
CD3+        DC3N                    CD3C3ND+                                         8.60E-11    -1.40      0.0              5       !  1  1  1  4
HC3NH+      E-                      HC3N        H                                    7.31E-07    -0.58      0.0              5
DC3NH+      E-                      DC3N        H                                    3.65E-07    -0.58      0.0              5       !  1  1  1  1
DC3NH+      E-                      HC3N        D                                    3.65E-07    -0.58      0.0              5       !  1  2  1  1
HC3ND+      E-                      DC3N        H                                    3.65E-07    -0.58      0.0              5       !  1  1  2  1
HC3ND+      E-                      HC3N        D                                    3.65E-07    -0.58      0.0              5       !  1  2  2  1
DC3ND+      E-                      DC3N        D                                    7.31E-07    -0.58      0.0              5       !  1  1  1  2
C           NS                      S           CN                                   1.50E-10    -0.16      0.0              5
O           NS                      S           NO                                   1.00E-10     0.00      0.0              5
N           NS                      S           N2                                   3.00E-11    -0.60      0.0              5
NH          S                       NS          H                                    1.00E-10     0.00      0.0              5
ND          S                       NS          D                                    1.00E-10     0.00      0.0              5       !  1  1  1  1
OCS                                 S           CO                                   1.30E-17     0.00   2680.0              2
